user_id,signup_date,plan_type,monthly_fee,churn,churn_date
2008,10/16/2024,Standard,29.99,Yes,12/31/2024
2009,9/29/2024,Basic,14.99,No,
2010,4/13/2024,Standard,29.99,No,
2011,3/6/2023,Basic,14.99,No,
2012,4/24/2023,Standard,29.99,Yes,10/11/2024
2013,5/26/2024,Standard,29.99,No,
2014,9/3/2024,Basic,14.99,No,
2015,7/2/2024,Basic,14.99,No,
2016,1/17/2023,Standard,29.99,No,
2017,10/9/2024,Basic,14.99,Yes,12/31/2024
2018,6/11/2024,Premium,49.99,No,
2019,8/11/2024,Premium,49.99,No,
2020,9/5/2023,Basic,14.99,No,
2021,5/28/2023,Standard,29.99,Yes,7/30/2023
2022,10/26/2023,Basic,14.99,No,
2023,3/15/2024,Basic,14.99,No,
2024,1/2/2023,Standard,29.99,No,
2025,9/21/2024,Standard,29.99,Yes,12/31/2024
2026,12/28/2023,Premium,49.99,No,
2027,9/4/2023,Premium,49.99,No,
2028,8/7/2024,Standard,29.99,Yes,12/31/2024
2029,3/2/2024,Basic,14.99,Yes,12/31/2024
2030,7/11/2023,Standard,29.99,No,
2031,11/11/2024,Basic,14.99,No,
2032,11/15/2024,Basic,14.99,No,
2033,3/29/2023,Premium,49.99,No,
2034,6/20/2024,Premium,49.99,Yes,8/8/2024
2035,1/5/2024,Premium,49.99,No,
2036,3/11/2023,Basic,14.99,No,
2037,6/22/2024,Basic,14.99,No,
2038,7/11/2024,Basic,14.99,No,
2039,6/3/2024,Basic,14.99,No,
2040,6/3/2024,Standard,29.99,No,
2041,7/21/2024,Basic,14.99,No,
2042,1/21/2023,Standard,29.99,No,
2043,2/4/2024,Basic,14.99,No,
2044,4/26/2024,Basic,14.99,Yes,8/29/2024
2045,2/14/2023,Premium,49.99,Yes,4/16/2023
2046,10/12/2024,Premium,49.99,No,
2047,2/1/2024,Standard,29.99,No,
2048,1/18/2024,Basic,14.99,No,
2049,9/17/2023,Standard,29.99,No,
2050,1/17/2023,Premium,49.99,No,
2051,1/1/2024,Basic,14.99,No,
2052,3/11/2023,Standard,29.99,No,
2053,12/20/2023,Basic,14.99,No,
2054,9/4/2023,Basic,14.99,No,
2055,11/3/2024,Premium,49.99,Yes,12/31/2024
2056,10/5/2024,Premium,49.99,No,
2057,4/17/2023,Premium,49.99,No,
2058,8/18/2024,Standard,29.99,No,
2059,12/7/2023,Standard,29.99,No,
2060,5/17/2023,Standard,29.99,No,
2061,2/15/2023,Basic,14.99,No,
2062,12/27/2023,Premium,49.99,Yes,8/19/2024
2063,7/13/2024,Standard,29.99,Yes,11/2/2024
2064,12/13/2023,Basic,14.99,No,
2065,10/20/2024,Standard,29.99,No,
2066,6/29/2023,Basic,14.99,Yes,12/31/2024
2067,12/2/2024,Standard,29.99,Yes,12/31/2024
2068,4/20/2024,Premium,49.99,No,
2069,12/13/2024,Basic,14.99,No,
2070,5/5/2024,Premium,49.99,Yes,12/31/2024
2071,10/8/2024,Premium,49.99,No,
2072,7/6/2023,Basic,14.99,No,
2073,5/19/2023,Basic,14.99,No,
2074,3/6/2023,Standard,29.99,No,
2075,4/13/2024,Basic,14.99,Yes,10/20/2024
2076,2/7/2023,Standard,29.99,No,
2077,10/28/2023,Premium,49.99,No,
2078,7/26/2023,Basic,14.99,No,
2079,2/14/2023,Premium,49.99,Yes,2/17/2024
2080,7/24/2023,Premium,49.99,No,
2081,2/12/2023,Premium,49.99,No,
2082,11/20/2023,Basic,14.99,No,
2083,11/14/2023,Basic,14.99,Yes,12/31/2024
2084,6/11/2024,Premium,49.99,Yes,12/31/2024
2085,2/12/2024,Standard,29.99,No,
2086,7/10/2024,Premium,49.99,No,
2087,4/29/2024,Basic,14.99,No,
2088,9/17/2023,Standard,29.99,No,
2089,2/7/2023,Basic,14.99,No,
2090,10/24/2024,Standard,29.99,Yes,12/31/2024
2091,7/15/2023,Basic,14.99,No,
2092,10/20/2023,Premium,49.99,Yes,2/24/2024
2093,1/1/2024,Premium,49.99,No,
2094,2/18/2023,Premium,49.99,Yes,10/18/2023
2095,11/2/2024,Standard,29.99,No,
2096,12/6/2023,Standard,29.99,No,
2097,10/7/2023,Basic,14.99,Yes,1/24/2024
2098,5/8/2023,Basic,14.99,No,
2099,1/12/2024,Standard,29.99,Yes,6/1/2024
2100,3/23/2024,Premium,49.99,No,
2101,2/14/2024,Standard,29.99,No,
2102,3/26/2024,Basic,14.99,No,
2103,1/31/2024,Standard,29.99,Yes,5/7/2024
2104,12/14/2023,Standard,29.99,Yes,12/31/2024
2105,7/11/2023,Standard,29.99,No,
2106,5/23/2024,Standard,29.99,No,
2107,12/9/2024,Standard,29.99,No,
2108,5/24/2024,Standard,29.99,No,
2109,1/12/2024,Standard,29.99,No,
2110,6/15/2024,Basic,14.99,No,
2111,10/1/2023,Basic,14.99,No,
2112,3/26/2023,Standard,29.99,No,
2113,3/10/2024,Premium,49.99,No,
2114,3/22/2023,Basic,14.99,Yes,7/24/2023
2115,3/16/2024,Premium,49.99,Yes,7/7/2024
2116,9/8/2024,Basic,14.99,No,
2117,7/4/2023,Standard,29.99,No,
2118,7/12/2024,Standard,29.99,No,
2119,10/28/2023,Basic,14.99,Yes,3/5/2024
2120,11/25/2023,Standard,29.99,No,
2121,4/16/2023,Basic,14.99,Yes,6/18/2023
2122,3/23/2023,Premium,49.99,Yes,7/11/2024
2123,12/2/2023,Basic,14.99,No,
2124,11/7/2024,Standard,29.99,No,
2125,10/30/2023,Premium,49.99,Yes,2/28/2024
2126,11/10/2023,Premium,49.99,No,
2127,4/1/2024,Standard,29.99,Yes,6/27/2024
2128,9/9/2024,Basic,14.99,No,
2129,3/12/2024,Standard,29.99,No,
2130,6/20/2023,Basic,14.99,No,
2131,12/7/2024,Basic,14.99,No,
2132,3/30/2024,Premium,49.99,No,
2133,12/26/2023,Standard,29.99,No,
2134,4/2/2024,Basic,14.99,No,
2135,2/13/2023,Premium,49.99,No,
2136,12/28/2023,Standard,29.99,No,
2137,9/21/2024,Premium,49.99,No,
2138,3/21/2024,Standard,29.99,No,
2139,10/9/2023,Premium,49.99,Yes,6/1/2024
2140,10/16/2024,Basic,14.99,No,
2141,2/28/2023,Premium,49.99,Yes,7/14/2024
2142,3/18/2023,Standard,29.99,No,
2143,11/18/2024,Basic,14.99,Yes,12/31/2024
2144,10/14/2024,Basic,14.99,No,
2145,2/20/2024,Premium,49.99,No,
2146,1/8/2024,Standard,29.99,No,
2147,6/9/2024,Basic,14.99,No,
2148,11/26/2024,Premium,49.99,Yes,12/31/2024
2149,6/13/2023,Premium,49.99,No,
2150,2/1/2023,Basic,14.99,No,
2151,5/27/2023,Standard,29.99,No,
2152,9/14/2024,Basic,14.99,No,
2153,11/25/2024,Premium,49.99,Yes,12/31/2024
2154,3/24/2024,Basic,14.99,No,
2155,2/5/2023,Premium,49.99,No,
2156,5/10/2023,Standard,29.99,Yes,11/19/2023
2157,3/10/2023,Basic,14.99,Yes,4/2/2024
2158,8/30/2023,Basic,14.99,No,
2159,10/22/2024,Basic,14.99,No,
2160,1/11/2024,Basic,14.99,No,
2161,1/6/2024,Standard,29.99,No,
2162,1/28/2024,Standard,29.99,No,
2163,8/3/2024,Basic,14.99,No,
2164,2/3/2023,Basic,14.99,Yes,9/17/2023
2165,9/11/2024,Basic,14.99,Yes,12/31/2024
2166,6/7/2023,Basic,14.99,No,
2167,11/26/2024,Standard,29.99,No,
2168,4/5/2024,Basic,14.99,No,
2169,1/15/2024,Premium,49.99,No,
2170,1/16/2024,Standard,29.99,No,
2171,3/30/2024,Basic,14.99,No,
2172,3/20/2023,Basic,14.99,No,
2173,8/10/2024,Basic,14.99,No,
2174,5/21/2023,Premium,49.99,Yes,6/23/2023
2175,6/26/2024,Premium,49.99,No,
2176,1/11/2024,Premium,49.99,Yes,3/3/2024
2177,2/12/2024,Basic,14.99,Yes,6/8/2024
2178,11/18/2023,Basic,14.99,No,
2179,10/27/2024,Basic,14.99,No,
2180,10/13/2023,Standard,29.99,Yes,12/31/2024
2181,9/13/2023,Basic,14.99,No,
2182,4/27/2023,Premium,49.99,Yes,12/31/2024
2183,1/27/2023,Premium,49.99,No,
2184,7/10/2023,Standard,29.99,Yes,2/19/2024
2185,5/26/2024,Standard,29.99,Yes,12/31/2024
2186,6/14/2024,Premium,49.99,No,
2187,2/1/2024,Basic,14.99,No,
2188,7/29/2024,Standard,29.99,Yes,11/28/2024
2189,5/1/2023,Basic,14.99,No,
2190,9/26/2023,Standard,29.99,Yes,11/11/2023
2191,9/24/2023,Basic,14.99,No,
2192,12/21/2024,Standard,29.99,Yes,12/31/2024
2193,4/1/2024,Basic,14.99,No,
2194,8/8/2023,Premium,49.99,No,
2195,9/18/2024,Basic,14.99,Yes,12/12/2024
2196,10/20/2023,Standard,29.99,No,
2197,12/11/2024,Premium,49.99,No,
2198,5/17/2024,Basic,14.99,No,
2199,7/24/2023,Basic,14.99,Yes,7/17/2024
2200,5/6/2023,Basic,14.99,Yes,12/31/2024
2201,5/19/2023,Basic,14.99,No,
2202,3/17/2023,Basic,14.99,No,
2203,4/7/2024,Standard,29.99,No,
2204,6/26/2023,Premium,49.99,Yes,9/15/2024
2205,3/31/2024,Standard,29.99,No,
2206,3/31/2023,Basic,14.99,No,
2207,11/29/2024,Standard,29.99,Yes,12/31/2024
2208,11/24/2023,Standard,29.99,Yes,9/14/2024
2209,11/14/2024,Standard,29.99,Yes,12/31/2024
2210,12/22/2023,Basic,14.99,No,
2211,12/27/2024,Basic,14.99,No,
2212,3/8/2023,Basic,14.99,No,
2213,7/17/2024,Standard,29.99,No,
2214,7/9/2024,Standard,29.99,Yes,10/16/2024
2215,10/25/2023,Basic,14.99,No,
2216,11/4/2023,Standard,29.99,No,
2217,6/11/2023,Basic,14.99,No,
2218,12/29/2024,Standard,29.99,No,
2219,12/27/2024,Premium,49.99,No,
2220,12/18/2024,Premium,49.99,Yes,12/31/2024
2221,10/15/2024,Basic,14.99,No,
2222,6/28/2023,Basic,14.99,No,
2223,1/6/2024,Basic,14.99,Yes,12/31/2024
2224,6/4/2024,Standard,29.99,No,
2225,8/18/2023,Basic,14.99,No,
2226,5/5/2023,Premium,49.99,No,
2227,7/25/2023,Standard,29.99,Yes,12/29/2023
2228,5/23/2023,Basic,14.99,No,
2229,8/31/2023,Basic,14.99,No,
2230,5/20/2024,Premium,49.99,No,
2231,1/27/2023,Standard,29.99,No,
2232,1/5/2024,Standard,29.99,No,
2233,7/21/2024,Premium,49.99,Yes,12/31/2024
2234,8/9/2024,Standard,29.99,No,
2235,1/13/2024,Standard,29.99,No,
2236,4/23/2024,Basic,14.99,Yes,12/31/2024
2237,7/18/2024,Premium,49.99,Yes,12/31/2024
2238,5/13/2023,Premium,49.99,No,
2239,9/18/2024,Standard,29.99,No,
2240,3/30/2023,Standard,29.99,No,
2241,3/9/2023,Standard,29.99,Yes,8/11/2023
2242,11/13/2023,Standard,29.99,No,
2243,2/12/2024,Basic,14.99,No,
2244,5/5/2024,Standard,29.99,No,
2245,6/22/2024,Standard,29.99,No,
2246,2/25/2024,Standard,29.99,Yes,12/31/2024
2247,2/24/2024,Standard,29.99,No,
2248,8/11/2024,Standard,29.99,No,
2249,3/17/2023,Standard,29.99,No,
2250,5/9/2023,Basic,14.99,Yes,7/18/2024
2251,11/21/2023,Basic,14.99,Yes,12/31/2024
2252,10/19/2024,Basic,14.99,No,
2253,3/17/2023,Basic,14.99,No,
2254,4/5/2024,Premium,49.99,Yes,12/31/2024
2255,4/22/2024,Premium,49.99,No,
2256,11/27/2024,Basic,14.99,No,
2257,6/13/2024,Basic,14.99,No,
2258,12/19/2023,Standard,29.99,Yes,12/31/2024
2259,5/12/2023,Premium,49.99,No,
2260,7/18/2024,Basic,14.99,No,
2261,10/17/2024,Basic,14.99,No,
2262,8/24/2024,Standard,29.99,Yes,12/31/2024
2263,7/6/2023,Basic,14.99,No,
2264,5/13/2023,Basic,14.99,Yes,12/31/2024
2265,3/19/2024,Standard,29.99,No,
2266,5/29/2024,Basic,14.99,No,
2267,2/26/2023,Standard,29.99,No,
2268,5/8/2023,Basic,14.99,No,
2269,6/14/2024,Standard,29.99,No,
2270,6/6/2023,Standard,29.99,No,
2271,11/8/2023,Basic,14.99,No,
2272,6/18/2023,Basic,14.99,Yes,4/21/2024
2273,6/15/2023,Basic,14.99,No,
2274,11/27/2023,Basic,14.99,No,
2275,12/27/2024,Standard,29.99,No,
2276,8/19/2023,Standard,29.99,Yes,2/16/2024
2277,12/21/2023,Basic,14.99,No,
2278,6/15/2024,Premium,49.99,No,
2279,10/18/2023,Standard,29.99,No,
2280,3/22/2023,Premium,49.99,Yes,12/31/2024
2281,9/14/2023,Standard,29.99,No,
2282,7/21/2023,Basic,14.99,No,
2283,10/12/2024,Basic,14.99,No,
2284,7/18/2024,Basic,14.99,No,
2285,10/9/2023,Premium,49.99,Yes,1/5/2024
2286,5/9/2023,Standard,29.99,Yes,6/18/2023
2287,10/2/2024,Premium,49.99,No,
2288,11/7/2023,Premium,49.99,No,
2289,9/21/2024,Basic,14.99,Yes,12/31/2024
2290,6/30/2024,Basic,14.99,No,
2291,4/6/2023,Basic,14.99,No,
2292,5/29/2024,Basic,14.99,No,
2293,10/18/2024,Basic,14.99,No,
2294,6/22/2023,Premium,49.99,Yes,12/31/2024
2295,8/29/2024,Standard,29.99,Yes,12/31/2024
2296,8/17/2024,Basic,14.99,No,
2297,6/7/2023,Basic,14.99,Yes,9/2/2023
2298,6/25/2023,Standard,29.99,Yes,4/8/2024
2299,11/5/2024,Basic,14.99,Yes,12/31/2024
2300,10/1/2024,Basic,14.99,Yes,12/31/2024
2301,9/11/2024,Standard,29.99,No,
2302,12/12/2023,Standard,29.99,No,
2303,7/31/2024,Basic,14.99,Yes,12/31/2024
2304,2/12/2023,Standard,29.99,Yes,11/19/2023
2305,1/30/2023,Basic,14.99,Yes,11/4/2023
2306,3/25/2023,Basic,14.99,Yes,12/31/2024
2307,2/16/2023,Basic,14.99,No,
2308,10/18/2024,Premium,49.99,No,
2309,8/13/2024,Standard,29.99,No,
2310,9/29/2023,Basic,14.99,No,
2311,10/28/2024,Standard,29.99,No,
2312,8/4/2023,Premium,49.99,Yes,12/31/2024
2313,8/8/2024,Basic,14.99,Yes,10/5/2024
2314,3/2/2024,Standard,29.99,No,
2315,9/24/2024,Basic,14.99,No,
2316,10/16/2024,Basic,14.99,No,
2317,2/1/2023,Standard,29.99,Yes,10/13/2023
2318,5/24/2024,Standard,29.99,No,
2319,10/4/2024,Standard,29.99,Yes,11/22/2024
2320,7/12/2024,Premium,49.99,No,
2321,10/24/2023,Basic,14.99,No,
2322,10/19/2024,Standard,29.99,No,
2323,11/6/2023,Premium,49.99,No,
2324,5/9/2024,Standard,29.99,Yes,12/31/2024
2325,9/8/2023,Basic,14.99,No,
2326,12/2/2024,Basic,14.99,No,
2327,2/20/2024,Premium,49.99,No,
2328,11/1/2023,Basic,14.99,No,
2329,4/9/2024,Premium,49.99,No,
2330,3/16/2023,Basic,14.99,Yes,7/18/2024
2331,12/6/2024,Basic,14.99,Yes,12/31/2024
2332,3/3/2023,Standard,29.99,No,
2333,6/11/2023,Basic,14.99,No,
2334,3/26/2024,Standard,29.99,Yes,12/31/2024
2335,3/1/2024,Basic,14.99,No,
2336,5/10/2024,Basic,14.99,No,
2337,4/20/2024,Standard,29.99,No,
2338,7/28/2023,Standard,29.99,No,
2339,12/15/2023,Basic,14.99,No,
2340,9/13/2024,Standard,29.99,No,
2341,5/28/2023,Basic,14.99,No,
2342,11/17/2023,Standard,29.99,No,
2343,11/23/2023,Basic,14.99,Yes,1/13/2024
2344,12/20/2023,Basic,14.99,No,
2345,2/13/2024,Basic,14.99,Yes,12/31/2024
2346,5/14/2023,Basic,14.99,No,
2347,1/15/2024,Standard,29.99,No,
2348,6/11/2024,Basic,14.99,No,
2349,7/29/2024,Premium,49.99,No,
2350,4/19/2023,Basic,14.99,No,
2351,11/23/2023,Basic,14.99,No,
2352,9/5/2023,Standard,29.99,Yes,12/31/2024
2353,4/22/2024,Premium,49.99,No,
2354,5/6/2023,Basic,14.99,No,
2355,10/1/2023,Basic,14.99,Yes,8/8/2024
2356,4/5/2024,Basic,14.99,No,
2357,9/11/2023,Standard,29.99,No,
2358,5/25/2023,Standard,29.99,Yes,4/12/2024
2359,4/10/2023,Standard,29.99,No,
2360,2/21/2023,Basic,14.99,Yes,8/3/2023
2361,10/25/2023,Premium,49.99,No,
2362,1/29/2024,Standard,29.99,No,
2363,9/22/2024,Standard,29.99,Yes,12/31/2024
2364,3/4/2024,Premium,49.99,No,
2365,9/12/2023,Premium,49.99,No,
2366,6/13/2023,Standard,29.99,No,
2367,12/2/2023,Basic,14.99,No,
2368,8/14/2024,Basic,14.99,No,
2369,11/17/2023,Basic,14.99,No,
2370,7/14/2023,Basic,14.99,Yes,8/22/2024
2371,6/13/2023,Standard,29.99,No,
2372,5/25/2024,Standard,29.99,Yes,12/31/2024
2373,6/11/2024,Standard,29.99,No,
2374,4/23/2024,Basic,14.99,No,
2375,5/25/2024,Premium,49.99,No,
2376,11/12/2023,Basic,14.99,No,
2377,5/24/2024,Premium,49.99,Yes,12/31/2024
2378,1/24/2023,Basic,14.99,No,
2379,4/3/2023,Basic,14.99,No,
2380,2/7/2024,Basic,14.99,No,
2381,6/1/2024,Standard,29.99,Yes,11/20/2024
2382,4/13/2024,Basic,14.99,Yes,7/25/2024
2383,9/4/2023,Basic,14.99,No,
2384,8/9/2023,Basic,14.99,No,
2385,8/20/2024,Premium,49.99,No,
2386,12/28/2023,Basic,14.99,No,
2387,2/19/2023,Standard,29.99,No,
2388,2/21/2023,Basic,14.99,Yes,9/15/2024
2389,10/16/2023,Standard,29.99,Yes,12/11/2023
2390,5/21/2024,Premium,49.99,No,
2391,9/3/2024,Standard,29.99,No,
2392,10/31/2024,Premium,49.99,No,
2393,11/19/2024,Basic,14.99,No,
2394,4/26/2024,Premium,49.99,No,
2395,10/20/2023,Basic,14.99,No,
2396,7/3/2024,Premium,49.99,No,
2397,1/9/2023,Premium,49.99,Yes,5/12/2023
2398,4/21/2023,Basic,14.99,No,
2399,3/17/2024,Standard,29.99,No,
2400,5/18/2023,Basic,14.99,No,
2401,9/28/2023,Basic,14.99,Yes,5/22/2024
2402,1/10/2024,Basic,14.99,No,
2403,2/17/2024,Standard,29.99,No,
2404,1/10/2024,Basic,14.99,No,
2405,2/16/2023,Standard,29.99,No,
2406,2/15/2024,Standard,29.99,Yes,8/25/2024
2407,2/22/2023,Basic,14.99,No,
2408,8/6/2024,Basic,14.99,No,
2409,7/29/2024,Standard,29.99,No,
2410,7/19/2023,Basic,14.99,Yes,12/19/2023
2411,1/7/2024,Premium,49.99,No,
2412,7/20/2024,Standard,29.99,No,
2413,10/23/2023,Basic,14.99,No,
2414,3/17/2023,Standard,29.99,Yes,5/25/2024
2415,1/31/2024,Basic,14.99,No,
2416,5/31/2024,Premium,49.99,Yes,12/31/2024
2417,4/6/2024,Standard,29.99,No,
2418,7/17/2024,Premium,49.99,No,
2419,10/14/2023,Basic,14.99,No,
2420,9/30/2024,Basic,14.99,No,
2421,11/27/2024,Premium,49.99,No,
2422,9/17/2024,Basic,14.99,Yes,11/14/2024
2423,5/2/2023,Standard,29.99,Yes,3/29/2024
2424,5/12/2023,Basic,14.99,No,
2425,4/10/2023,Basic,14.99,No,
2426,2/8/2024,Standard,29.99,No,
2427,1/18/2024,Standard,29.99,No,
2428,12/14/2023,Premium,49.99,No,
2429,7/25/2024,Basic,14.99,No,
2430,1/10/2024,Standard,29.99,No,
2431,5/28/2023,Standard,29.99,No,
2432,7/23/2023,Premium,49.99,No,
2433,9/8/2024,Standard,29.99,No,
2434,6/5/2024,Premium,49.99,No,
2435,2/16/2024,Basic,14.99,No,
2436,5/27/2024,Basic,14.99,No,
2437,2/11/2023,Basic,14.99,No,
2438,2/16/2023,Premium,49.99,No,
2439,2/9/2023,Basic,14.99,No,
2440,5/21/2023,Standard,29.99,No,
2441,12/8/2023,Basic,14.99,Yes,12/31/2024
2442,4/30/2024,Standard,29.99,Yes,12/31/2024
2443,6/15/2024,Standard,29.99,No,
2444,4/12/2024,Standard,29.99,No,
2445,6/2/2023,Premium,49.99,No,
2446,9/12/2024,Standard,29.99,No,
2447,6/11/2024,Standard,29.99,Yes,12/31/2024
2448,5/24/2023,Basic,14.99,No,
2449,12/2/2023,Basic,14.99,Yes,12/31/2024
2450,9/19/2024,Basic,14.99,No,
2451,11/23/2023,Premium,49.99,No,
2452,6/16/2023,Premium,49.99,No,
2453,2/7/2024,Basic,14.99,No,
2454,9/23/2024,Standard,29.99,No,
2455,11/3/2023,Basic,14.99,No,
2456,8/30/2024,Basic,14.99,Yes,10/9/2024
2457,12/11/2023,Premium,49.99,No,
2458,6/3/2024,Standard,29.99,No,
2459,6/5/2024,Basic,14.99,No,
2460,6/29/2024,Basic,14.99,No,
2461,5/16/2024,Standard,29.99,Yes,6/29/2024
2462,12/26/2024,Standard,29.99,No,
2463,7/30/2024,Basic,14.99,No,
2464,11/3/2023,Standard,29.99,No,
2465,5/1/2024,Premium,49.99,No,
2466,1/18/2023,Basic,14.99,No,
2467,1/13/2024,Basic,14.99,Yes,12/31/2024
2468,12/6/2023,Basic,14.99,No,
2469,11/20/2024,Basic,14.99,No,
2470,4/23/2023,Standard,29.99,No,
2471,3/2/2024,Basic,14.99,No,
2472,8/20/2024,Premium,49.99,No,
2473,11/12/2023,Standard,29.99,No,
2474,12/5/2024,Basic,14.99,No,
2475,10/6/2024,Premium,49.99,Yes,12/31/2024
2476,1/28/2023,Standard,29.99,No,
2477,9/3/2024,Basic,14.99,No,
2478,4/30/2024,Basic,14.99,No,
2479,9/29/2023,Basic,14.99,No,
2480,11/2/2024,Basic,14.99,No,
2481,8/15/2024,Standard,29.99,No,
2482,8/14/2024,Standard,29.99,No,
2483,8/22/2023,Standard,29.99,Yes,11/29/2023
2484,2/22/2023,Basic,14.99,Yes,7/21/2023
2485,8/20/2024,Standard,29.99,No,
2486,5/6/2024,Premium,49.99,No,
2487,6/24/2023,Basic,14.99,Yes,10/28/2024
2488,6/20/2024,Premium,49.99,No,
2489,10/6/2024,Basic,14.99,No,
2490,9/26/2024,Standard,29.99,No,
2491,1/25/2024,Standard,29.99,No,
2492,6/1/2023,Standard,29.99,No,
2493,11/28/2024,Standard,29.99,No,
2494,9/6/2023,Premium,49.99,No,
2495,2/2/2023,Basic,14.99,No,
2496,8/9/2024,Basic,14.99,No,
2497,12/18/2024,Standard,29.99,No,
2498,4/23/2023,Basic,14.99,No,
2499,7/15/2023,Basic,14.99,No,
2500,1/20/2023,Premium,49.99,No,
